clade_name,HD_10,HD_12,HD_13,HD_14,HD_15,HD_16,HD_17,HD_18,HD_19,HD_23,HD_24,HD_25,HD_29,HD_3,HD_32,HD_33,HD_34,HD_36,HD_37,HD_4,HD_41,HD_43,HD_44,HD_47,HD_49,HD_5,HD_53,HD_54,HD_56,HD_58,HD_59,HD_6,HD_62,HD_65,HD_68,HD_69,HD_70,HD_72,HD_73,HD_77,HD_78,LD_1,LD_10,LD_13,LD_17,LD_18,LD_19,LD_20,LD_21,LD_24,LD_26,LD_27,LD_28,LD_30,LD_32,LD_36,LD_39,LD_40,LD_41,LD_44,LD_46,LD_49,LD_50,LD_51,LD_52,LD_53,LD_54,LD_56,LD_58,LD_59,HD_79,HD_81,LD_6,LD_61,LD_63,LD_64,LD_65,LD_67,LD_69,LD_7,LD_70,LD_71,LD_73,LD_77,LD_78,LD_79,LD_81,LD_83,LD_85,LD_86,LD_87,LD_88,LD_89,LD_92,LD_95,LD_97,LD_98
Agathobaculum,0.01977,0.03125,0.00054,0.05722,0.0,0.09541,0.13121,0.04662,0.13056,0.18431,0.07914,0.0,0.17245,0.01226,0.0546,0.02667,0.11473,0.08075,0.0881,0.05357,0.0,0.01912,0.01286,0.03448,0.0,0.0,0.01064,0.0,0.06612,0.16599,0.0049,0.19653,0.0535,0.21573,0.10787,0.21451,0.06582,0.03063,0.1783,0.10882,0.13086,0.00127,0.0,0.01578,0.07122,0.0,0.00659,0.13819,0.0,0.06112,0.02857,0.67779,0.05002,0.0,0.0,0.09759,0.04072,0.05264,0.07755,0.0,0.00543,0.0,0.0,0.02372,0.00326,0.08803,0.03517,0.0,0.1421,0.00987,0.13323,0.04899,0.02686,0.0,0.0,0.17522,0.04175,0.01089,0.0,0.03645,0.05597,0.0,0.08242,0.23219,0.0,0.12656,0.01164,0.0,0.03716,0.09283,0.01384,0.15892,0.24353,0.0,0.04793,0.03886,0.01974
Faecalibacillus,0.16327,0.13333,0.00189,0.0,0.0,0.17288,0.0,0.02016,0.17775,0.15073,0.02429,0.14385,0.11701,0.83502,0.20834,0.13552,0.04265,0.09272,0.02563,0.00892,0.12477,0.12412,0.04203,0.05361,0.1672,0.06359,0.30465,0.04836,0.14804,0.32033,0.19947,0.31754,0.16859,0.0,0.80252,0.15052,0.0,0.13467,0.09827,0.10152,0.13168,0.01336,0.03315,0.0,0.00759,0.0,0.01947,0.19813,0.0,0.02211,0.24432,0.13912,0.02654,0.0728,0.0266,0.0,0.0022,0.0,0.13905,0.06605,0.0,0.0,0.01969,0.0,0.11253,0.14636,0.01758,0.0,0.0,0.06909,0.17623,0.12078,0.0,0.0,0.0,0.67652,0.0,0.02338,0.0,0.00024,0.00856,0.0,0.18558,0.0,0.05676,0.06132,0.08105,0.33874,0.071,0.13584,0.0,0.33016,0.0,0.06995,0.13853,0.08987,0.22429
Sutterella,0.00316,1.15901,0.0,0.0,0.09867,0.0,0.0,0.22859,0.0,1.54945,0.0,0.0,0.89976,0.0,1.11407,0.0,0.0,0.0,0.0,1.31608,0.65651,0.0,0.0,0.51086,0.0,0.0,1.0513,0.0,0.0,0.0,0.24564,1.31492,0.69573,0.0,0.00143,1.83476,0.0,0.0,0.17238,0.00439,1.27559,0.0,0.0,3.77142,2.3007,0.0,0.63696,0.82453,0.01071,0.0,0.3429,0.01077,0.37818,0.0,0.0,0.0,0.00111,0.0,0.00165,0.0,0.0,0.8062,0.14937,0.0,0.09733,1.28453,0.06801,0.0,0.76458,0.00302,0.0,1.67521,0.0,0.0,0.0,0.0,0.0,2.44785,0.0,1.62798,0.0,0.0,0.0,0.0,0.0,0.0,1.66852,0.00115,0.00027,0.0,6.21864,0.01054,0.0,0.00694,0.04213,0.00338,1.37529
Waltera,0.0096,2.31118,0.00941,0.0022,0.51314,0.09404,0.0,0.86257,0.0,0.99906,0.38564,0.0,0.33323,0.0,0.20704,0.04932,0.0,1.38565,0.0776,3.48937,0.21518,0.04813,0.0086,0.0,0.0,1.22893,0.46578,0.0073,0.01373,0.00012,0.00365,0.63456,9.26849,0.0,0.06063,0.00644,0.0099,1.58495,0.0045,0.00117,2.44346,0.0,0.05715,1.08656,5.44027,0.0,0.38487,0.02861,0.16694,1.08651,0.01745,0.00465,0.00099,1.41099,2.3989,0.0,0.66609,0.02078,0.02998,0.00835,0.0188,0.01178,0.1136,0.0,0.2022,0.00104,0.05348,0.0,0.41727,0.05567,0.0,4.15984,1.11357,0.0,0.0,0.0,0.29935,0.48641,0.0,0.01472,0.0,0.0,0.16262,0.0,0.0,0.0,0.0,0.0,0.09197,0.03082,0.0,0.00672,0.0,0.0095,0.03265,2.78977,0.0
Clostridiaceae_unclassified,0.24632,0.47127,0.1208,0.13718,0.29233,0.97938,0.59152,0.44454,0.32245,0.19843,0.45033,0.0,1.79347,0.2682,4.44642,0.76304,0.28221,0.55268,0.98315,0.41352,0.4099,1.27471,0.0,0.24562,0.0,1.91053,0.6371,1.77338,0.71124,0.15542,7.14859,3.43821,0.20006,0.48723,0.30391,0.34938,0.22609,2.3332,0.78639,0.21253,0.34064,0.74121,0.05032,0.21541,0.7004,0.0,0.07725,0.48554,0.10379,0.2448,0.80908,0.69757,0.21932,0.32493,0.53316,0.01285,1.59615,0.0,0.54011,0.35547,0.21155,0.0,0.38273,9e-05,0.16493,0.00022,0.50891,0.0,0.41397,0.63329,0.87853,0.9407,0.1424,0.0,0.0,0.52311,0.18001,0.55444,0.29987,0.24401,0.04949,0.0,0.54085,0.10266,0.12186,0.07628,0.16732,0.44477,0.35,0.91007,0.0,0.07795,1.46599,0.0,0.20857,0.54326,0.21273
Phascolarctobacterium,3.36646,0.14284,1.42212,0.26729,0.08781,0.71095,3.68155,0.00945,0.31362,1.287,1.67302,0.0,1.09102,0.95753,0.01073,0.32515,0.13634,0.54433,0.75028,1.04048,0.2369,0.58201,1.84001,1.8695,0.04471,0.00253,0.15726,3.61609,0.89334,2.2332,0.49054,2.7976,1.78998,0.61668,2.1183,3.33791,1.99546,1.06006,1.30067,0.14864,2.57366,0.66338,2.48048,1.12375,0.31575,0.29813,0.62078,0.28348,0.0,0.91225,0.18159,0.42428,0.78583,0.0,0.18345,0.0,0.0035,0.0,0.00558,0.00331,3.07084,0.00108,0.00166,0.08339,0.99673,0.08417,0.04064,0.0,0.87472,0.01233,0.78486,1.20861,0.0,0.0,0.0,0.08378,3.37638,0.0,0.00039,0.50924,0.42953,0.0,0.00151,0.0,0.02137,1.05862,2.83997,1.4392,0.40674,0.21479,0.35209,0.01463,5.39501,0.02283,2.96921,0.90524,0.13613
Alistipes,3.46791,6.59395,8.65784,3.84586,3.41737,4.79514,8.31268,6.83734,0.1271,5.49331,1.02069,0.0,7.46359,0.79143,7.09591,4.39373,16.31352,11.73654,11.65067,2.50833,0.81954,14.0383,0.28644,7.69548,0.0,5.52666,3.22675,17.09349,6.40409,1.24046,18.86653,3.77839,7.37405,2.64436,7.76186,4.72534,0.01631,2.27276,3.74714,0.48674,3.51667,3.00978,2.14855,7.88921,2.29583,0.0,0.1847,0.61295,2.43363,3.53396,0.25755,0.07129,0.30908,7.29261,3.40865,0.0,5.41516,0.0,10.42653,2.79452,2.81986,4.23125,0.20005,0.04112,0.90477,0.2136,1.52985,0.0,1.8949,0.60935,0.81435,1.69751,0.0,0.0,0.07015,0.03087,8.00396,5.05928,0.0085,0.74198,0.0,0.0,0.87714,0.00187,1.04979,3.47666,6.06296,0.93157,0.71332,4.6025,1.76217,0.06639,2.97152,0.12077,7.79958,3.84759,0.0
Gemmiger,11.91347,1.27337,0.23497,0.00206,0.17326,1.32938,5.80962,0.44804,0.15595,0.70195,0.13531,0.0,0.21971,0.0,0.96069,0.26304,0.43719,0.4136,0.36918,1.85297,0.13614,0.0,0.0,0.47118,0.0,0.86725,0.0,0.09081,0.16783,0.0,1.21152,0.39709,0.34784,0.0,0.00105,0.36351,0.0,0.79465,0.94679,0.0,0.17689,0.0,0.0,0.56727,0.49238,0.22397,0.4779,0.08568,0.17854,1.45582,0.21406,0.13455,0.0946,0.17119,0.16402,0.0,0.31773,0.0,0.5357,0.18506,0.21951,0.0,0.04448,0.0,0.07753,0.0,0.18376,0.0,0.0,0.56762,7e-05,0.21063,0.2333,0.0,0.0,0.31157,0.45619,1.30815,0.00333,0.1068,0.00725,0.0,0.31049,0.0,0.0,0.0,0.0,0.0,1.16353,0.45026,0.0,0.0091,0.0,0.0,0.21715,0.32408,0.01277
Haemophilus,0.0,0.0,0.0,0.0,0.0,0.00309,0.0,0.00494,0.01238,0.00465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07411,0.44215,0.04467,0.0037,0.0,0.0,0.0,0.60668,0.0,1.91432,0.0,0.0,0.0,0.01225,0.04511,0.00278,0.0,0.0,0.02009,0.00355,0.02364,0.02377,0.08679,0.0,0.00232,0.03088,0.0984,0.60693,3.5877,0.60557,0.05678,1.51274,0.01496,0.34271,0.02818,0.03536,0.57542,0.00132,0.36414,0.22281,2.76908,0.00692,0.0,0.23864,1.74178,1.4849,3.45227,0.08139,0.0,0.03766,0.13137,0.0398,0.01668,0.00757,0.25563,0.01046,0.73976,0.30165,0.0952,0.16611,0.02873,2.45658,0.0,0.03922,6.09306,0.65618,0.10586,0.19694,0.01171,0.84906,0.32763,0.29256,2.34524,0.02848,3.53477,0.01015,0.01563,1.09445
Anaerobutyricum,0.02278,0.09003,0.14466,0.0,0.0,0.25717,0.0,0.12727,0.15493,0.1133,0.08869,0.0,0.0509,0.0,0.55578,0.11157,0.10292,0.22758,0.35873,0.03022,0.03298,0.01381,0.0,0.12234,0.0,0.09777,0.09164,0.11178,0.26694,0.57505,0.15696,0.14118,0.16592,0.40955,0.33433,0.11257,0.11826,0.1768,0.19712,0.62212,0.17014,0.12517,0.00055,0.0,0.01378,0.0,0.02645,0.0,0.01383,0.06913,0.09544,0.15424,0.0,0.02659,0.0,0.02418,0.01411,0.0,0.03557,0.0189,0.00995,0.0,0.01234,0.00431,0.02995,0.01533,0.08802,0.0,0.25132,0.0,0.30452,0.23171,0.0,0.0,0.0,0.56703,0.0,0.04281,0.0,0.0859,0.00783,0.0,0.19986,0.04735,0.09081,0.06419,0.04842,0.33749,0.05588,0.10597,0.0,0.10273,0.0,0.0,0.10944,0.12547,0.0
Faecalicatena,0.0,0.0169,0.08641,0.0,0.00409,0.27893,0.0,0.17317,0.08519,0.13791,0.36636,0.0,0.10425,0.0,0.04878,0.11542,0.05788,0.1617,0.1196,0.09309,0.02657,0.31571,0.06298,0.0042,0.0,0.0,0.11523,0.0,0.21282,1.04969,0.0,0.05234,0.12582,0.0,0.00124,0.0,0.0,0.18281,0.0,0.0,0.00949,0.0,0.0,0.01257,0.04736,0.0,0.0,0.0,0.0,0.0,0.61078,0.0,0.0,0.03307,0.03437,0.0,0.17746,0.39627,0.27551,0.38751,0.0,0.0,0.13279,0.0,0.0,0.0,0.0,0.0,0.0,0.11338,0.03353,0.18312,0.10842,0.0,0.0,0.50163,0.102,0.0,0.0,0.00913,0.01521,0.0,0.03164,0.0,0.25453,0.00406,0.0,0.00018,0.0,0.22913,0.0,0.0,0.0,0.00086,0.09249,0.00028,0.0
Streptococcus,0.01972,0.00871,0.05121,0.00671,0.0,0.00937,0.10713,0.75839,0.0,0.00469,0.02582,0.0,0.05906,0.01627,0.20338,0.02086,0.16433,0.04117,0.09282,0.0,0.06757,0.10626,0.0056,0.0,0.0,0.02009,0.12042,0.07067,0.63808,0.08877,0.06595,0.00726,0.08922,0.07652,0.09113,0.04329,0.0185,0.33571,0.00722,0.06833,0.08364,0.34764,0.0,0.0,0.57278,0.14829,3.27641,2.09692,0.9399,2.46579,1.78072,0.1539,0.20666,3.89867,0.0167,0.21487,2.57935,3.84612,0.0015,4.73851,0.02625,1.544,0.74767,6.04529,0.32329,4.28687,7.00252,0.0,0.05604,0.16745,0.0926,0.17246,1.1422,8.28028,1.73647,27.3499,3.17485,0.01886,0.86002,0.05931,3.28031,0.0,0.38743,3.87679,5.54429,6.32158,0.82838,0.10485,1.86821,2.0455,0.78336,0.66689,3.34907,3.20431,0.05066,0.07705,0.2864
Candidatus_Cibionibacter,0.0333,0.30827,0.0,0.63277,0.0721,0.12964,0.0,0.0959,0.13488,0.04763,0.0,0.0,0.38313,0.18535,0.04066,0.38297,0.41819,0.3633,0.36778,0.0,0.05007,0.10355,0.20797,0.0,0.0,0.94162,0.36597,0.27189,0.0975,0.0,2.06655,0.0467,0.01259,0.0,0.0,0.02129,0.0,0.36268,0.0,0.38961,0.00797,0.16203,0.0,0.13304,0.00958,0.0,0.01761,0.01947,0.0,0.0,0.01347,0.01746,0.0,0.0,0.00295,0.0,0.25653,0.0,0.0,0.01517,0.03488,0.0,0.0,0.0,0.18654,0.0,0.05429,0.0,0.0,0.00047,0.0,0.6384,0.0,0.0,0.0,0.0,1.06372,0.0,0.0,0.10099,0.0,0.0,0.06447,0.0,0.0,0.0,0.0,0.0,0.0,0.13683,0.0,0.0,0.00258,0.0,0.0,0.33106,0.0
Ruminococcus,0.02089,1.9529,1.74788,0.06687,4.7265,6.14695,2.18739,1.83718,0.52878,3.33351,1.49038,0.0,2.67506,0.08632,0.056,0.44474,5.63674,2.36482,6.29105,1.04183,1.44574,1.02497,1.18992,1.87955,1.47434,2.76279,1.47725,5.31433,1.51463,0.0242,5.24094,1.25721,0.46974,6.7844,4.39147,2.31236,0.70536,1.09098,1.11829,0.60408,1.22659,4.42222,1.76707,0.85333,0.26305,0.0,0.19153,0.14614,1.73352,0.0039,0.22271,0.30516,0.54367,0.21405,1.83335,0.44321,0.7084,1.03129,0.88441,0.35147,0.02243,0.0,0.19992,0.85594,0.99521,0.19978,2.43862,0.0,0.51305,0.95271,1.44291,4.74616,1.28903,0.0,0.0,2.41253,0.98547,0.0,1.18798,0.33068,0.05065,0.0,2.01213,0.00073,2.64599,3.53302,1.76529,0.4608,0.02232,0.16299,0.03218,0.00284,2.73674,0.04594,0.17595,1.52697,0.35954
Bifidobacterium,0.0,0.03633,0.07643,0.09976,0.0,0.0,2.45244,0.032,0.02353,0.00146,0.01824,0.41986,0.04561,0.0,0.78023,0.08998,1.00168,0.0,0.0,0.29836,0.00871,0.02547,0.00495,0.67222,0.0,0.11972,0.15011,0.03029,0.0349,0.52705,3.48571,0.02529,0.00041,0.16752,0.88267,0.01721,1.90537,0.01509,0.49462,2.26284,0.0,0.0,0.06789,0.0,0.00028,0.16461,0.02241,0.0,0.0,0.23737,0.07742,0.10386,0.23392,0.06279,0.0,0.01046,0.7902,1.26662,0.09814,0.37805,0.31336,0.87154,0.31745,0.09116,1.34369,0.0661,0.01073,0.0,0.11595,0.05259,0.0,0.0,0.0,2.12157,0.0,2.35111,0.0,0.03254,0.0,0.01253,0.24753,0.0,0.06648,1.45251,0.02034,0.23621,4.3532,0.24015,0.91128,0.06486,0.18352,2.11729,0.00078,0.00091,0.0,0.00925,0.00948
Butyricicoccus,0.15334,0.15868,0.0301,0.0,0.0,0.0,0.0,0.0015,0.41718,0.0,0.095,0.0,0.11967,0.02056,0.04646,0.07897,0.10446,0.0,0.0,0.33367,0.04637,0.15993,0.0,0.0,0.0,0.14986,0.14724,0.11315,0.0682,0.0,0.0,0.00571,0.03965,0.0,0.0,0.0,0.06396,0.16358,0.0,0.0,0.03125,0.07373,0.06345,0.00978,0.04185,0.0,0.01672,0.0,0.24731,0.0,0.25604,0.01367,0.0,0.0,0.10436,0.0,0.0,0.2678,0.0,0.14505,0.0,0.0,0.02962,0.0,0.0,0.0,0.04182,0.0,0.0,0.03879,0.0,0.11176,0.0384,0.0,0.0,0.0,0.0,0.02546,0.0,0.10576,0.0,0.0,0.05643,0.0,0.0,0.0,0.0,0.0,0.0,0.10199,0.0,0.0,0.0,0.0,0.08025,0.06037,0.06789
Allisonella,0.0,0.0,0.00305,0.0,0.0,0.0,0.15156,0.00269,0.02455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.00049,0.0,0.0,0.0,0.0,0.01057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00509,0.01253,0.0,0.0,0.0,0.0,0.00065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04473,0.0,0.0,0.0,0.0
Actinomyces,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045,0.0,0.0,0.0,0.0,0.01321,0.0,0.01698,0.0,0.0,0.01285,0.0,0.0,0.0,0.0,0.0,0.0,0.00775,0.0,0.0,0.09684,0.0,0.0,0.0,0.00304,0.0,0.0,0.00764,0.0,0.0,0.0,0.00922,0.0,0.0,0.02082,0.39856,0.07678,0.0,0.0,0.0,0.00031,0.03585,0.0,0.0,0.06502,0.04505,0.00275,0.0,0.00091,0.0,0.0,0.0,0.00464,0.0,0.00917,0.0,0.0018,0.0
Eubacteriales_unclassified,0.8992,0.21487,0.08883,0.0,0.09699,0.23758,0.0,0.19686,0.05099,0.11041,0.87748,0.0,0.26976,0.1488,0.29589,0.17469,0.21387,0.11169,0.2355,0.44004,0.16123,0.58187,0.00506,0.37507,0.01356,0.1879,0.21139,0.03177,0.19272,0.25429,0.11971,0.2861,0.21249,0.29585,1.59269,0.92687,0.00961,0.26558,0.36941,0.0012,0.30281,0.12427,0.23793,0.32362,0.24936,0.0,0.07628,0.64612,0.0266,0.08064,0.17135,0.12728,0.06422,0.11053,0.21333,0.24628,0.13107,0.0,0.14209,0.12295,0.01262,0.00448,0.13301,0.05789,0.14034,0.0,0.28094,0.0,0.0,0.13148,0.12956,0.38811,0.51184,0.0,0.0,0.19652,0.0,0.06235,0.20681,0.07407,0.20787,0.0,0.33555,0.0,0.0,0.15129,0.28834,0.24518,0.26722,0.17834,0.04132,0.05437,0.0,0.00076,0.18805,0.14951,0.0
Veillonella,0.0,0.0,0.0,0.0,0.0,0.0,0.49475,0.0163,0.01663,0.00819,0.01669,0.33524,0.0,0.0307,0.0,0.0,0.01103,0.00747,0.03978,0.00679,0.01255,0.28645,0.0,0.0,0.0,0.0,0.32075,0.0,4.89637,0.01625,0.0,0.00148,0.07176,0.00926,0.00551,0.0,0.00122,0.04318,0.00374,0.00757,0.05911,1.84661,0.0,0.0,2.0704,0.19203,0.239,4.18247,7.31918,10.34539,1.14018,1.21691,2.05164,3.38983,2.03431,2.50382,2.16922,3.25668,0.04624,25.04172,0.10292,4.86763,2.10621,8.73676,0.34271,27.47832,7.90456,0.0,0.02344,0.18851,0.04919,0.0046,0.11662,5.62986,0.74476,11.99195,3.33096,0.02423,3.59819,0.02706,13.45267,0.0,0.20352,9.09587,11.11391,21.56352,0.39853,0.14672,1.4257,14.42346,1.20241,2.16482,1.18874,6.41353,0.79794,0.00711,1.67681
Dysosmobacter,0.25454,0.51304,0.09055,0.0901,0.45774,0.96492,0.14208,0.97121,0.00831,0.25883,0.64112,0.0,0.56465,0.0,1.00064,0.66243,0.50228,1.20278,1.94927,1.04038,0.12793,1.58799,0.0,0.56288,0.0,1.59008,0.19224,1.77103,0.17689,0.57019,1.82506,0.44822,0.3881,0.28116,0.80124,0.45614,0.01579,1.34915,0.19381,0.1209,0.73633,0.13836,0.20652,0.34338,1.48286,0.0,0.15974,0.15919,0.01752,0.09778,0.05346,0.04961,0.21569,0.27589,1.28367,0.0,0.41737,0.0,0.21739,0.38806,1.01649,0.0,0.05574,0.0,0.20488,0.0,0.43645,0.0,0.0,0.24121,0.14284,1.00409,0.4577,0.0,0.02831,0.0,0.1509,0.3233,0.0,0.01647,0.0,0.0,0.21646,0.0,0.0,0.06466,0.92796,0.21761,0.37882,0.23324,0.0,0.00503,0.00034,0.0,0.61121,1.40715,0.0
Firmicutes_unclassified,0.00495,0.00774,0.0,0.0,0.0,0.08364,0.31042,0.00383,0.0,0.00999,0.00482,0.0,0.03347,0.0,0.01574,0.03343,0.00395,0.14005,0.0194,0.0,0.00397,0.00264,0.0,0.02651,0.0,0.03134,0.03486,0.0,0.11265,0.23109,0.0,0.01439,0.0046,0.1351,0.00082,0.01144,0.0,0.14392,0.0,0.04397,0.00398,0.03988,0.0,0.0,0.00138,0.0,0.0,0.0123,0.00048,0.0,0.06362,0.0,0.0,0.0,0.01147,0.0,0.01031,0.0,0.01539,0.00681,0.0,0.0,0.00533,0.0,0.00489,0.0,0.00171,0.0,0.0,0.0,0.0,0.103,0.00359,0.0,0.0,0.08253,0.0,0.01411,0.0,0.0,0.00579,0.0,0.0,0.0,0.0,0.12407,0.0,0.04782,0.0,0.17699,0.0,0.00055,0.0,0.0,0.00139,0.04813,0.0
Coprobacillus,0.0,0.0,0.28552,0.00096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15445,0.0,0.00308,0.00638,0.0,0.0,0.0,0.05546,0.01333,0.0,0.0,0.0,0.02286,0.03675,0.25461,0.0,0.30171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00122,0.00253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00175,0.0,0.0,0.0,0.0,0.0,0.0,0.00385,0.0,0.0,0.00726,0.0,0.0,0.0,0.01115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00263,0.0,0.00843,0.02617,0.01656,0.0,0.0,0.0,0.0,0.0,0.02882,0.0,6e-05,0.00139,0.0
Flavonifractor,1.77241,0.07595,0.08665,1.73671,0.0,0.02004,0.84099,0.01131,0.0191,0.13867,0.11686,0.55868,0.09008,0.1916,0.08168,0.02127,0.01004,0.12398,0.07939,0.02803,0.00526,0.00123,0.2589,0.03753,0.0,0.08439,0.01024,0.02698,0.03232,0.54272,0.33842,0.03476,0.00088,0.28118,0.36625,0.51673,0.18261,0.02237,0.03503,0.1074,0.04269,0.05726,0.21691,0.0481,0.11062,0.0,0.10061,0.02485,0.28252,0.12168,0.0,0.00584,0.043,0.00404,0.11931,0.71183,0.3308,0.73533,0.03447,0.10417,0.20705,0.37091,0.0,0.34105,0.16135,0.06111,0.0158,0.0,0.17217,0.03943,0.19522,0.00988,0.0422,0.37165,0.02063,0.01558,0.0,0.29419,0.14665,0.0087,0.17676,0.0,0.33478,0.00314,0.05598,0.04287,0.77561,0.21595,0.02519,0.02291,0.0,0.67417,0.69537,0.33819,0.40447,0.06348,0.0
Solobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01007,0.0,0.0,0.0,0.0,0.0052,0.0,0.0,0.0,0.0,0.11367,0.0,0.0,0.0,0.0,0.0,0.0,0.00263,0.0,0.0,0.0,0.0,0.0,0.0,0.00059,0.0,0.02492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00166,0.00182,0.0,0.04039,0.0,0.0,0.0,0.0,0.00217,0.0,0.0,0.0,0.0,0.0
Eubacteriaceae_unclassified,0.0,0.02218,0.0,0.16604,0.08715,0.11775,0.0034,0.04881,0.00282,0.0766,0.0,0.0,0.0626,0.0,0.0015,0.10505,0.10223,0.1287,0.00284,0.0,0.10753,0.0,0.0,0.0,0.0,0.02064,0.10958,0.08395,0.01669,0.01329,0.0,0.06729,0.77388,0.01429,0.00799,0.00877,0.0,0.11281,0.00691,0.0,0.08318,0.0,0.0,0.0,0.0,0.0,0.00312,0.0,0.0,0.0,0.0041,0.0,0.0,0.02876,0.0,0.0,0.0424,0.0,0.00425,0.00391,0.0,0.0,0.0,0.0,0.0058,0.0,0.14263,0.0,0.0,0.00688,0.01408,0.05993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114,0.0,0.0,0.08385,0.0,0.0,0.0,0.0591,0.0,0.0,0.0,0.0,0.01281,0.06687,0.0
Barnesiella,0.0,1.20882,0.0,0.0,0.90274,0.0,0.0,0.07339,0.0,0.33395,0.0,0.0,0.80952,0.0,0.10638,1.14515,0.0,1.55116,0.25208,0.19727,0.06435,1.49095,0.0,0.0,0.0,1.1558,0.13558,0.0,0.05459,0.0,1.61252,0.04209,0.8453,0.0,0.0,0.00435,0.0,0.0,0.0,0.00054,0.30644,0.0,0.03896,0.55457,0.00171,0.0,0.0,0.41808,0.0,0.0,0.0,0.0,0.01244,0.0,0.0,0.0,4.99726,0.0,0.47377,0.28132,0.0,0.00032,0.00341,0.0,0.3252,0.0,0.0,0.0,0.47796,0.00326,0.04099,0.39269,0.0,0.0,0.0,0.0,0.24986,0.62203,0.0,0.0,0.0,0.0,0.00013,0.0,0.0,0.0,0.0,0.06911,0.21547,0.1284,0.01475,0.00379,0.00033,0.0,0.0,0.30382,0.0
Prevotella,0.02342,5.87114,0.05344,33.38792,36.90541,0.02384,10.61505,8.52286,0.0,38.84049,0.0,0.05794,29.21374,0.25229,26.75412,5.72426,0.01097,0.121,0.17532,0.04629,38.19236,4.17784,0.18889,0.09597,0.18064,0.04202,0.06328,0.39879,6.25014,0.23259,0.0198,25.15282,33.83845,0.01884,0.01849,0.02672,0.07901,0.0,0.02622,12.81755,0.0,0.00981,10.54936,52.51987,36.92857,0.24192,65.37929,38.97325,1.78052,0.98726,32.41709,0.29438,0.14915,0.01319,11.8724,13.37476,0.12938,0.41001,0.17464,3.91278,45.83794,0.11402,33.03841,0.07412,3.10151,1.57818,0.13685,35.05643,44.19532,60.82041,6.46779,6.52591,0.0031,0.03176,2.82822,0.3836,24.22848,41.65783,0.03177,60.08886,15.64626,19.92363,0.04459,0.02223,6.74625,2.81321,0.13187,22.80103,42.29016,13.461,0.10059,0.17374,0.04595,0.02799,0.15823,13.13016,6.14532
Megamonas,1.91776,0.0,0.0,0.0,0.0,0.0,0.0,0.11088,0.0,0.0165,1.21354,0.0,1.11383,0.0,0.0,0.67837,0.0,0.0,0.12029,0.0,0.02924,0.8628,0.36357,0.0,0.0,0.0,0.21323,0.15838,0.0,0.43541,0.08894,9.04861,0.0,0.00654,2.99773,0.01171,0.00326,0.0,1.14799,12.56641,0.0,0.0,0.0,0.64079,0.0,0.0,5.05761,0.03256,0.0,0.0,0.36763,0.0874,0.58417,0.03438,0.0,0.0,0.01026,0.0,0.00313,0.0,0.0,0.0,3.9941,0.48623,0.00203,0.0,0.0,0.0,0.0,0.00539,6.96899,0.0043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.09122,0.0,0.0,0.0,0.0,0.99971,0.0,0.00305,0.0051,0.08901,0.00441,0.0,0.00347,0.02838,0.01592,0.00708,0.00242,0.64698
